epoch,loss_G_total,loss_D_total,loss_paired,loss_cycle,loss_seg,loss_anatomy,mr2ct_ssim,ct2mr_ssim,mr2ct_mae,ct2mr_mae,mr2ct_psnr,ct2mr_psnr,mean_dice,dice_class_1,dice_class_2,dice_class_3,dice_class_4,dice_class_5,ct_seg_mean_dice,ct_seg_per_class,ct_seg_class_1,ct_seg_class_2,ct_seg_class_3,ct_seg_class_4,ct_seg_class_5
85,0.607771,0.607636,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
86,0.607633,0.607646,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
87,0.607619,0.607624,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
88,0.607605,0.607623,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
89,0.607577,0.607583,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
90,0.607562,0.607578,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
91,0.607552,0.607564,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
92,0.607534,0.607547,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
93,0.607528,0.607537,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
94,0.607508,0.607526,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
95,0.607492,0.607515,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
96,0.607486,0.607509,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
97,0.607475,0.607504,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
98,0.607460,0.607501,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
99,0.607452,0.607501,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
100,0.607436,0.607500,0.000000,0.000000,0.000000,0.000000,0.904487,0.814311,0.403231,0.677431,18.880210,14.403238,0.460223,0.810574,0.928549,1.000000,1.000000,1.000000,1.000000,0.642747,0.913453,"[1.0, 1.0, 1.0, 1.0, 0.5672671207369465]",1.000000,1.000000,1.000000,1.000000,0.567267,0.934682,"[1.0, 1.0, 1.0, 1.0, 0.6734116151608723]",1.000000,1.000000,1.000000,1.000000,0.673412,0.920824,"[1.0, 1.0, 1.0, 1.0, 0.6041224978805133]",1.000000,1.000000,1.000000,1.000000,0.604122
